          56  -149.165527       3.67064567E-05
          57  -174.360947       4.80683520E-05
          58   97.2704391       1.52012135E-05
          59  -52.7055397       5.10671362E-06
          60   6.23161983       1.16606031E-06
          61  -71.2056808       7.88827219E-06
          62  -41.2687798       3.26659256E-06
          63  -60.2975388       5.56551049E-06
          64   98.6944809       1.28647143E-05
          65   59.5622597       5.15754027E-06
          66   16.5574398       1.29729494E-06
          67 -0.321999997       8.95134974E-07
          68   16.2340794       1.13568058E-06
          69  -21.4819603       1.36011681E-06
          70   125.470001       1.68648130E-05
          71  -92.1255035       9.20211642E-06
          72  -7.88085985       8.41702104E-07
          73  -43.3376389       2.46960190E-06
          74  -105.949242       1.09474304E-05
          75  -5.68451977       7.27969336E-07
          76  -153.720398       2.11534534E-05
          77  -101.466743       9.30873193E-06
          78   17.2306805       9.16754743E-07
          79  -42.2603798       2.06892491E-06
          80  -13.9235201       7.99346481E-07
          81  -50.5709381       2.54489146E-06
          82  -125.713860       1.23458240E-05
          83  -78.4329376       5.03684123E-06
          84   62.0670815       3.29863497E-06
          85   26.9681797       1.05644654E-06
          86  -120.665138       1.03550110E-05
          87  -37.1603813       1.40829161E-06
          88  -41.4724197       1.61341165E-06
          89  -64.3916397       3.11971758E-06
          90  -112.392563       8.33031027E-06
          91  -30.8219795       1.04494165E-06
          92   31.1779995       1.06036885E-06
          93  -86.1372833       4.75139632E-06
          94   31.2424202       1.00190937E-06
          95 -0.903100014       4.43339417E-07
          96   72.0065613       3.23744075E-06
          97  -31.8826599       9.62755621E-07
          98   7.93735981       4.66255329E-07
          99  -128.140381       8.74128455E-06
         100   115.354523       7.05294951E-06
         101   63.9020004       2.38544430E-06
         102  -67.1163406       2.56424823E-06
         103  -128.342712       8.14930536E-06
         104   104.668739       5.43391479E-06
         105   4.60688019       3.69583489E-07
         106   5.45306015       3.69873447E-07
         107  -61.0603790       2.00723775E-06
         108  -67.7135773       2.28430918E-06
         109   71.9514618       2.52594032E-06
         110  -34.9925194       8.18840874E-07
         111  -44.8502808       1.13762121E-06
         112   53.0749817       1.44537580E-06
         113  -31.2519798       6.87564125E-07
         114   8.17963982       3.28030097E-07
         115  -66.0992432       1.94770428E-06
         116   46.5634995       1.10383223E-06
         117  -154.838364       9.04400986E-06
         118  -3.09701991       2.99182886E-07
         119  -83.1622009       2.70912983E-06
         120  -56.8895988       1.41123269E-06
         121  -92.4869003       3.19519950E-06
         122  -26.5121193       5.04126660E-07
         123  -62.0522995       1.54215218E-06
         124  -141.382980       6.76883883E-06
         125   33.3209801       5.97396308E-07
         126   177.637039       1.01976202E-05
         127   94.5582809       3.01959403E-06
         128   7.44144011       2.57904873E-07
         129   65.1166382       1.51177812E-06
         130  -22.0576591       3.78135638E-07
         131   1.33228004       2.34247281E-07
         132  -42.4194984       7.37840992E-07
         133   13.8550596       2.77478563E-07
         134  -54.6895599       1.04521689E-06
         135   37.8807602       6.14840872E-07
         136  -93.2470779       2.56165822E-06
         137   17.6446209       2.93827213E-07
         138  -53.8915215       9.72746534E-07
         139   37.9532585       5.81068889E-07
         140   30.0142193       4.25774061E-07
         141  -13.0909405       2.36699449E-07
         142   9.99042034       2.09365581E-07
         143  -13.3145199       2.35553443E-07
         144  -9.66483974       2.11923762E-07
         145  -68.5689392       1.30071840E-06
         146  -36.7459412       5.07560287E-07
         147  -95.6902618       2.29141506E-06
         148  -41.7151794       5.83902931E-07
         149   41.2953796       5.57448573E-07
         150  -2.00837994       1.83064671E-07
         151  -165.078033       6.16176339E-06
         152  -101.995903       2.41957423E-06
         153  -38.2052383       4.80988547E-07
         154  -73.9773026       1.31341449E-06
         155  -30.3576794       3.64582718E-07
         156  -63.7070808       9.88566740E-07
         157  -45.4435196       5.74976525E-07
         158  -88.1221390       1.70519104E-06
         159  -29.7222595       3.28098537E-07
         160  -65.3015594       9.91218712E-07
         161  -5.53026009       1.61822399E-07
         162   17.1483002       2.04553970E-07
         163  -12.4061003       1.92839508E-07
         164   34.2621193       3.66241380E-07
         165  -21.4330406       2.27231368E-07
         166  -60.7795601       8.17820705E-07
         167  -84.3412399       1.42257954E-06
         168  -52.7659798       6.37444884E-07
         169  -51.5816994       5.98930399E-07
         170  -101.063637       1.90743003E-06
         171  -32.9890785       3.17894091E-07
         172  -76.5594635       1.12598184E-06
         173  -37.1661987       3.71051101E-07
         174  -3.82857990       1.31639979E-07
         175   16.3047600       1.82471553E-07
         176   22.3468208       2.08267963E-07
         177   12.2045403       1.45291523E-07
         178 -0.211820006       1.26160785E-07
         179  -4.70242023       1.26711058E-07
         180   20.2655392       1.79072288E-07
         181   67.5256805       8.17462478E-07
         182  -5.17933989       1.21106410E-07
         183  0.630779982       1.20458566E-07
         184  -1.02719998       1.14078219E-07
         185  -9.45277977       1.30486981E-07
         186  -72.4145966       8.74641273E-07
         187   12.9556398       1.47822661E-07
         188   46.5718002       4.20892604E-07
         189   114.262383       1.93575806E-06
         190  -80.2837982       1.00512284E-06
         191   32.8378410       2.51513484E-07
         192  -123.270981       2.16518606E-06
         193  -49.6137619       4.32082743E-07
         194  -18.1732807       1.49907180E-07
         195   45.6187782       3.71834233E-07
         196   37.4185219       2.86347273E-07
         197  -23.0138607       1.69114685E-07
         198  -139.731598       2.58901446E-06
         199  -65.8755798       6.47535728E-07
         200   55.7432404       4.89151944E-07
         201  -55.1360588       4.74105150E-07
         202   12.9038401       1.21309412E-07
         203  -54.0307007       4.53651609E-07
         204   67.3704605       6.41419717E-07
         205  -21.1712399       1.47247150E-07
         206   79.5580826       8.32737896E-07
         207  -124.378738       1.89762170E-06
         208   20.8235798       1.44241440E-07
         209  -45.4854393       3.26628367E-07
         210   34.5535812       2.29019918E-07
         211  -13.7436399       1.12201505E-07
         212  -16.0434799       1.17427163E-07
         213   90.3683624       9.81966878E-07
         214   39.5665398       2.60397343E-07
         215  -22.3120003       1.42681017E-07
         216  -6.11193991       9.59793596E-08
         217  -78.7918777       7.43716896E-07
         218   27.3907204       1.64639772E-07
         219  -82.5327606       7.89998182E-07
         220  -14.2017202       1.02721515E-07
         221  -62.2814407       4.78258187E-07
         222   82.0118637       7.64531308E-07
         223   80.1087418       7.22367133E-07
         224   105.297462       1.18424668E-06
         225   39.7456017       2.33486276E-07
         226  -18.7926197       1.16211034E-07
         227   53.1549606       3.60930017E-07
         228  -24.1700401       1.34842779E-07
         229   24.4440594       1.33831392E-07
         230   16.6865597       1.05967601E-07
         231   44.4685593       2.59570982E-07
         232  -7.33654022       7.85879450E-08
         233   119.903000       1.40053953E-06
         234   3.95531988       6.85636437E-08
         235   20.3094997       1.10303425E-07
         236   8.92792034       7.99462896E-08
         237   100.999283       9.76264459E-07
         238   46.5412788       2.62934122E-07
         239  -20.0404396       1.04359316E-07
         240   28.2194996       1.42473397E-07
         241   112.535240       1.15869443E-06
         242   69.1922226       4.76186329E-07
         243  -6.93357992       7.59852057E-08
         244  -14.6315203       8.52907647E-08
         245   40.4595795       2.02492501E-07
         246  -63.7390404       4.01265652E-07
         247   45.5060387       2.33465784E-07
         248  -68.7564392       4.49120051E-07
         249   60.4527206       3.59222014E-07
         250  -75.0487595       5.12780503E-07
         251  -14.8319998       8.25676238E-08
         252   16.7532806       8.53473097E-08
         253   104.546120       9.18617332E-07
         254  -23.8730793       1.09107376E-07
         255  -54.3503418       2.87238265E-07
         256  -119.288681       1.14623776E-06
         257   25.6894398       1.12427671E-07
         258   24.3573208       1.03885256E-07
         259   61.1243591       3.37198202E-07
         260  0.540899992       5.70265506E-08
         261  -79.3218002       5.19025775E-07
         262  -49.0316200       2.33835607E-07
         263  -76.5819168       4.80790504E-07
         264   40.5282593       1.77339601E-07
         265  -14.7397404       7.31479730E-08
         266   94.8090820       6.90444040E-07
         267   52.4540215       2.48467245E-07
         268   4.64567995       6.15177953E-08
         269   65.3635788       3.52048119E-07
         270   11.5628004       6.55475461E-08
         271  -68.4406433       3.69781674E-07
         272   77.7990799       4.63771755E-07
         273  -103.965958       7.76390721E-07
         274   45.4571991       1.92491612E-07
         275  -11.9750795       6.14910505E-08
         276   11.2041197       6.15161824E-08
         277   56.4755402       2.59858354E-07
         278  -46.1252213       1.89120613E-07
         279  -38.8991013       1.50229383E-07
         280  -27.7220993       1.01593962E-07
         281  -41.2598801       1.57405921E-07
         282  -9.96119976       5.71190704E-08
         283  -69.9920197       3.54077883E-07
         284   89.3606033       5.44099066E-07
         285   48.5547981       1.91123675E-07
         286  -31.0352402       1.07534056E-07
         287   105.426178       7.20783135E-07
         288  -53.2779808       2.17696609E-07
         289   68.0871582       3.23567917E-07
         290  -99.1197205       6.31099624E-07
         291  -53.3344193       2.17305782E-07
         292  -22.8300591       7.72832252E-08
         293  -35.6257210       1.22581753E-07
         294  -10.3459597       5.02288522E-08
         295  -58.3032990       2.41669142E-07
         296  -63.6764412       2.76002652E-07
         297  -48.0152397       1.74591676E-07
         298  -149.721176       1.30755416E-06
         299   43.4737396       1.50660682E-07
         300  -34.2665787       1.09085846E-07
         301   116.982384       7.99234670E-07
         302   65.7229996       2.79173747E-07
         303  -18.6112595       6.15164453E-08
         304  -72.2294617       3.23183343E-07
         305  -81.1814575       3.96838345E-07
         306   60.5274010       2.38838254E-07
         307  -14.0935202       5.21131263E-08
         308   12.9146996       4.95991195E-08
         309   69.1749573       2.92735052E-07
         310   31.7287807       9.41491720E-08
         311  -31.7147808       9.28873689E-08
         312   13.7306995       5.01848660E-08
         313   93.5500183       4.86373267E-07
         314  -58.5894203       2.15512244E-07
         315  -108.211319       6.29604756E-07
         316   28.6934795       8.21899704E-08
         317  -49.8273010       1.63710411E-07
         318   125.572777       8.20603702E-07
         319   66.3292236       2.53666457E-07
         320   99.8770370       5.25725852E-07
         321  -14.0679598       4.85599543E-08
         322  -21.6712799       5.97045471E-08
         323  -46.6145592       1.43391020E-07
         324   38.0506783       1.10270129E-07
         325  -33.8675613       8.99475694E-08
         326   4.89082003       3.84037300E-08
         327   5.93427992       3.83520238E-08
         328  -55.2415009       1.78706387E-07
         329  -34.9769783       9.20686816E-08
         330   24.6950397       6.52054553E-08
         331  -89.4247971       3.99500408E-07
         332  -90.3478622       4.05925931E-07
         333  -42.8732605       1.19336988E-07
         334   67.1281586       2.40698682E-07
         335  -49.4344788       1.42998772E-07
         336  -89.6870575       3.90806207E-07
         337  -30.1146603       7.47547944E-08
         338   64.2059021       2.15393868E-07
         339   50.5093384       1.43965266E-07
         340  -5.80950022       3.98121642E-08
         341  -10.6046600       3.81997154E-08
         342  -86.5801163       3.55478960E-07
         343   85.0218201       3.42707011E-07
         344   96.5640411       4.26459366E-07
         345  -8.82575989       3.79299117E-08
         346   40.9743004       1.01998999E-07
         347  -16.5123596       4.60046259E-08
         348   18.4279404       4.83893388E-08
         349  -66.8888016       2.17015966E-07
         350  -127.290161       6.93126822E-07
         351  -78.1548767       2.78848944E-07
         352   10.0793400       3.41061721E-08
         353  -32.4347191       7.49203721E-08
         354   81.4344635       2.96829853E-07
         355   82.1602631       2.99140680E-07
         356  -1.46482003       2.96661344E-08
         357   74.8959579       2.52940652E-07
         358   49.4924011       1.26277200E-07
         359   38.9146614       9.10036704E-08
         360  -70.9826431       2.25267883E-07
         361  -73.9835205       2.38336227E-07
         362   72.3499222       2.28629091E-07
         363  -127.123016       6.43174133E-07
         364   30.0360203       6.39468709E-08
         365   57.5262794       1.54747084E-07
         366  -122.547417       5.90025820E-07
         367   8.81435966       3.38283428E-08
         368   5.37007999       3.26826388E-08
         369   58.3998604       1.53933598E-07
         370   6.71886015       2.89031821E-08
         371  -37.7777405       7.95660284E-08
         372   54.8628006       1.35608474E-07
         373   49.4691391       1.15261642E-07
         374   26.6349792       5.45718883E-08
         375  -26.1306000       5.34861648E-08
         376  -45.5251198       1.01448570E-07
         377   34.9227219       7.13824946E-08
         378  -174.515121       1.09493794E-06
         379  -105.407997       4.11713785E-07
         380  -38.1496582       7.70308546E-08
         381  -41.6136017       8.77674751E-08
         382   29.1542397       5.55207826E-08
         383   69.3226166       1.90717529E-07
         384   40.5772781       8.22503949E-08
         385   84.7050018       2.69566669E-07
         386  -24.9920406       4.94325647E-08
         387  -50.3750191       1.09197266E-07
         388  -75.0607986       2.13751093E-07
         389  -18.6448994       3.84214047E-08
         390  -37.4975014       7.17744015E-08
         391   45.5159798       9.42373646E-08
         392  -89.7123032       2.85387273E-07
         393  -66.2839584       1.67438003E-07
         394  -74.1435394       2.00791618E-07
         395   4.21937990       2.65718505E-08
         396  -10.2078400       2.82502999E-08
         397  -15.9343004       3.33237793E-08
         398  -50.9903183       1.06563633E-07
         399   36.6608009       6.59407675E-08
         400   168.892197       9.17628086E-07
