         109  -5.69600010       9.98097676E-07
         110  -46.0782013       9.62770355E-06
         111  -25.0757999       3.36149242E-06
         112   13.9678001       1.53585086E-06
         113  -15.4427996       1.73029400E-06
         114   32.6769981       4.91861601E-06
         115   40.2486000       6.79402910E-06
         116   45.5064011       8.39501990E-06
         117   9.78579998       1.07271239E-06
         118  -57.1749992       1.24437302E-05
         119  -11.0094004       1.09429959E-06
         120  -22.2970009       2.36431106E-06
         121   70.5378036       1.76174726E-05
         122  -48.3016014       8.45422801E-06
         123  -14.1800003       1.34384936E-06
         124  -8.47959995       9.36736456E-07
         125  -17.2523994       1.60082789E-06
         126   1.70899999       6.54756377E-07
         127   23.1583996       2.21068262E-06
         128   2.64319992       6.48250875E-07
         129   1.63800001       6.27457098E-07
         130  -2.46900010       6.42846430E-07
         131  -28.5883999       2.92994309E-06
         132  -33.0957985       3.70586440E-06
         133  -46.3587990       6.64514619E-06
         134  -10.8204002       8.54361076E-07
         135  -9.27740002       7.83059761E-07
         136   9.75080013       7.83551172E-07
         137  -21.5620003       1.79274105E-06
         138  -6.49179983       6.39366476E-07
         139   1.89960003       5.24291238E-07
         140   50.7116013       7.08712105E-06
         141  -18.3257999       1.33751826E-06
         142  -6.04839993       6.07085326E-07
         143   23.1114006       1.78962614E-06
         144  -1.06120002       4.81901850E-07
         145  -41.2747993       4.50904236E-06
         146  -44.7070007       5.15294460E-06
         147  -21.3691998       1.48967820E-06
         148  -57.0587997       7.86911733E-06
         149  -29.9965992       2.43610793E-06
         150  -5.46019983       4.94526432E-07
         151  -2.23499990       4.57553085E-07
         152   54.4637985       6.86823978E-06
         153   31.0897999       2.45842989E-06
         154   14.3579998       8.69393034E-07
         155   27.9216003       2.03232185E-06
         156  -4.59280014       4.61947224E-07
         157  -25.3896008       1.72231864E-06
         158   11.2173996       6.49324022E-07
         159   59.7722015       7.44436920E-06
         160  -65.2732010       8.71810244E-06
         161   2.86400008       3.84863966E-07
         162   38.2046013       3.15870079E-06
         163  -29.6016006       2.05346282E-06
         164  -53.0880013       5.62544255E-06
         165   18.7737999       1.02409558E-06
         166   6.32380009       3.87920579E-07
         167  0.144999996       3.29900672E-07
         168  -12.4351997       6.40303767E-07
         169   30.1723995       1.95186885E-06
         170  -44.7024002       3.77094125E-06
         171   9.82719994       5.05416324E-07
         172  -17.4790001       8.71852194E-07
         173   38.2732010       2.79567848E-06
         174  -25.6214008       1.41606824E-06
         175   26.8549995       1.51100858E-06
         176   2.09739995       3.37356312E-07
         177   14.2114000       6.28790474E-07
         178  -9.68220043       4.66015848E-07
         179  -15.2257996       6.41685972E-07
         180   19.5988007       9.12607391E-07
         181  -38.1097984       2.49078880E-06
         182  -1.11039996       3.29262093E-07
         183  -44.9472008       3.30039097E-06
         184  -5.75439978       3.35919111E-07
         185  -13.4930000       5.41942597E-07
         186   42.1857986       2.86193040E-06
         187   30.1359997       1.59306057E-06
         188  -25.0711994       1.20639515E-06
         189  -68.9561996       6.93054790E-06
         190  -44.3493996       2.97859947E-06
         191   23.5720005       1.02165109E-06
         192   15.2393999       5.92101230E-07
         193  -20.2681999       7.95162691E-07
         194   31.8621998       1.61878575E-06
         195   47.7588005       3.27124735E-06
         196  -1.22360003       2.50106098E-07
         197  -22.2805996       9.06233140E-07
         198  -8.88099957       3.58928759E-07
         199 -0.655399978       2.56305640E-07
         200  -9.95079994       3.99191805E-07
         201  -4.46799994       2.61831900E-07
         202  -17.8897991       6.28704015E-07
         203   34.1007996       1.65126983E-06
         204   59.0060005       4.42649025E-06
         205  -16.4197998       5.66769415E-07
         206   22.1201992       8.13004476E-07
         207   18.0974007       6.16601085E-07
         208   31.2266006       1.35611322E-06
         209   7.34679985       2.80301862E-07
         210  -5.20300007       2.70947226E-07
         211  -49.2967987       2.94574329E-06
         212  -60.4855995       4.28701060E-06
         213   7.54040003       2.68181736E-07
         214   39.1626015       1.88864465E-06
         215   6.88619995       2.60896087E-07
         216 -0.311800003       2.04304698E-07
         217  -8.05319977       2.54257202E-07
         218   19.3318005       5.95850167E-07
         219  -20.8013992       6.61315653E-07
         220  -36.8885994       1.60559182E-06
         221  -21.1231995       6.60543549E-07
         222  -5.78240013       2.11601261E-07
         223   7.84399986       2.63106159E-07
         224  -20.2099991       6.07173604E-07
         225   19.3491993       5.68164069E-07
         226   23.0863991       7.10211168E-07
         227  -37.1468010       1.52850771E-06
         228  -52.5197983       2.83595614E-06
         229  -24.7647991       7.63974526E-07
         230  -49.0208015       2.43888985E-06
         231   3.00500011       1.97476382E-07
         232   19.0070000       5.13161751E-07
         233  -4.35179996       2.05267227E-07
         234  -44.0999985       1.95847520E-06
         235   2.94400001       1.87352427E-07
         236  -28.7077999       9.13910867E-07
         237   79.7435989       5.83976725E-06
         238   3.30100012       1.81846133E-07
         239   6.36380005       2.20741569E-07
         240  -16.2938004       4.08803089E-07
         241   11.1854000       2.81947763E-07
         242   10.6677999       2.74505737E-07
         243   34.6595993       1.19290542E-06
         244   7.35440016       2.06572579E-07
         245  -24.5056000       6.68159259E-07
         246  -48.9594002       2.15477371E-06
         247   12.4125996       2.85769886E-07
         248  -53.3190002       2.46185436E-06
         249  -53.0345993       2.42888814E-06
         250   51.6808014       2.30479554E-06
         251  -15.7449999       3.71028705E-07
         252   2.84879994       1.61725552E-07
         253  -8.06859970       2.12269484E-07
         254  -22.0363998       5.30299246E-07
         255  -68.5606003       3.77367064E-06
         256  0.115199998       1.45427251E-07
         257   29.1334000       8.13021870E-07
         258  -29.5620003       7.99839825E-07
         259   9.88840008       2.32423417E-07
         260  -31.3757992       8.72652947E-07
         261  -15.7399998       3.24540451E-07
         262  -17.2077999       3.51421534E-07
         263  -21.4619999       4.75126853E-07
         264  -24.1177998       5.49168192E-07
         265 -0.759400010       1.51253815E-07
         266   31.2031994       8.27327199E-07
         267  -19.2635994       4.08838872E-07
         268   34.9490013       9.86557438E-07
         269  -20.6571999       4.28138549E-07
         270  -9.43579960       1.99702285E-07
         271   50.9504013       1.88999809E-06
         272  -4.42640018       1.46908945E-07
         273   8.46319962       1.89047242E-07
         274  -4.42019987       1.31912074E-07
         275   3.64240003       1.26691006E-07
         276  -10.6971998       2.14495302E-07
         277  0.379799992       1.31374051E-07
         278   48.3871994       1.63624338E-06
         279   44.0092010       1.38445967E-06
         280   3.63280010       1.32012843E-07
         281   23.6602001       4.80592689E-07
         282  -8.85840034       1.74798600E-07
         283   31.6651993       7.47048603E-07
         284   9.65200043       1.78975498E-07
         285  -41.8656006       1.20088964E-06
         286  -15.6077995       2.63295874E-07
         287   22.3882008       4.33783441E-07
         288   19.3803997       3.42649741E-07
         289   7.39419985       1.51323675E-07
         290   3.06780005       1.15866065E-07
         291   51.5474014       1.69122188E-06
         292  -21.3586006       3.82759680E-07
         293   30.7828007       6.78084916E-07
         294  -19.8589993       3.40262091E-07
         295   16.3281994       2.73473745E-07
         296   3.34159994       1.20907288E-07
         297   18.5718002       3.07317123E-07
         298   26.7917995       5.07160109E-07
         299  -21.6455994       3.72018519E-07
         300   12.1232004       1.91387912E-07
         301  -63.2729988       2.31688250E-06
         302   15.9230003       2.56568200E-07
         303  -52.4185982       1.60151512E-06
         304   2.99359989       1.08840645E-07
         305   18.7548008       2.96846679E-07
         306   42.4277992       1.05680829E-06
         307  -37.7190018       8.52884625E-07
         308   14.8848000       2.18606075E-07
         309   38.7747993       8.91327034E-07
         310  -23.7950001       3.96492680E-07
         311   19.2063999       3.02250385E-07
         312  -16.8031998       2.40317377E-07
         313   18.7798004       2.87710975E-07
         314   32.0792007       6.11773999E-07
         315  -3.77300000       9.82244899E-08
         316  -45.6282005       1.13712747E-06
         317  -23.6320000       3.83231253E-07
         318   3.38520002       1.00348593E-07
         319  -52.8688011       1.46788307E-06
         320  -45.2318001       1.09677239E-06
         321  -5.04400015       1.09239785E-07
         322  -16.8236008       2.33211793E-07
         323   23.0785999       3.58405288E-07
         324   35.6188011       7.13864779E-07
         325   22.2586002       3.35511515E-07
         326  -41.5895996       9.16270835E-07
         327  -8.82639980       1.24402220E-07
         328   32.1083984       5.78026345E-07
         329   44.0523987       9.87662247E-07
         330   20.5139999       2.95141859E-07
         331  -28.9386005       4.75259128E-07
         332  -59.5760002       1.70289877E-06
         333  -16.4134007       2.05344875E-07
         334  -7.77540016       1.09875302E-07
         335  -5.09340000       9.68259712E-08
         336 -0.830999970       8.90465373E-08
         337   35.7444000       6.54248993E-07
         338   19.3778000       2.51365009E-07
         339  -49.2999992       1.14137197E-06
         340  -13.0123997       1.57918834E-07
         341   16.1117992       2.00086603E-07
         342  -28.9575996       4.45622817E-07
         343  -13.7354002       1.62220573E-07
         344   15.3753996       1.81392053E-07
         345  -1.48860002       7.87642520E-08
         346  -1.41840005       8.20080501E-08
         347  -4.56020021       8.91487133E-08
         348   16.1261997       1.94798773E-07
         349  -12.5114002       1.50049743E-07
         350  -12.9547997       1.46985641E-07
         351  -5.13700008       9.38100655E-08
         352   7.48899984       1.08401828E-07
         353  -13.8873997       1.61491045E-07
         354  -17.4519997       2.04861621E-07
         355  -71.1567993       2.08113124E-06
         356  -52.0253983       1.15072078E-06
         357  -43.5056000       8.15389285E-07
         358  -20.8661995       2.45181440E-07
         359   24.2112007       3.05843486E-07
         360   7.97440004       9.77123591E-08
         361   27.8038006       3.70973396E-07
         362  -15.7446003       1.67003307E-07
         363   12.1752005       1.28975032E-07
         364  -12.9228001       1.37084768E-07
         365   15.4796000       1.64913487E-07
         366  -8.21259975       9.91748905E-08
         367   18.5615997       1.94208710E-07
         368 -0.363599986       6.94322964E-08
         369   7.87839985       9.78371517E-08
         370   39.5162010       6.45932403E-07
         371  -33.8790016       4.90960474E-07
         372   4.82420015       7.77377522E-08
         373   7.67959976       9.25173964E-08
         374  -36.0236015       5.36005871E-07
         375   20.0622005       2.11932701E-07
         376   15.1328001       1.52790207E-07
         377   4.24539995       7.87121195E-08
         378   8.31019974       9.24253811E-08
         379  -31.2630005       4.08039455E-07
         380   9.81180000       1.04254006E-07
         381   39.5410004       6.06814012E-07
         382   31.9361992       4.14236268E-07
         383  -24.7985992       2.73084567E-07
         384  -35.8881989       5.04208572E-07
         385  -4.18559980       6.67684716E-08
         386  -16.5632000       1.53692426E-07
         387   23.1063995       2.40539123E-07
         388   9.88799953       1.04601412E-07
         389  -28.8600006       3.39306240E-07
         390   15.2250004       1.44959500E-07
         391  -27.6056004       3.18445444E-07
         392  -22.9258003       2.30008368E-07
         393  -29.0396004       3.34946890E-07
         394  -44.2365990       6.94939047E-07
         395  -56.7719994       1.09222663E-06
         396  -4.03020000       6.65692212E-08
         397  -32.9105988       4.08870903E-07
         398  -16.3931999       1.47593042E-07
         399   11.6697998       1.02849732E-07
         400   3.36520004       6.55328236E-08
